Message ID,Conversation ID,Conversation Name,Device ID,Question Id,Question Type,Question Title,Question Description,Question Duration,Question Score,Question Max Score,Question Options,Question Response,X Path,Eof,Timestamp,@timestamp
ASSESS:cbadc3e200753e428dd75d77e0315418,1ffc932f-1220-458d-9d9a-a5a377a42139,MPC-UP-Mentor Feedback,72f0017b-289c-4c92-b5b2-71799eb2670f,404b7eac-c0dd-4c29-ac1f-33aab807ffc1,ftp,"सत्यापन के लिए कृपया अपना *मानव संपदा* आईडी दर्ज करें","",0,1,1,[],"[{\"ans1\":\"89898989\"}]",question./data/enter_details[1]/Manav_Sampada_ID[1],false,2022-06-23T17:48:45.175Z,2022-06-23T17:48:45.175Z
ASSESS:a7cc9be9f12b33c0845454eb5c8e4b03,1ffc932f-1220-458d-9d9a-a5a377a42139,MPC-UP-Mentor Feedback,72f0017b-289c-4c92-b5b2-71799eb2670f,404b7eac-c0dd-4c29-ac1f-33aab807ffc1,ftp,"सत्यापन के लिए कृपया अपना *मानव संपदा* आईडी दर्ज करें","",0,1,1,[],"[{\"ans1\":\"8989898\"}]",question./data/enter_details[1]/Manav_Sampada_ID[1],false,2022-06-23T17:48:53.010Z,2022-06-23T17:48:53.010Z
ASSESS:af39697d62d53edbbccac85899ad7992,1ffc932f-1220-458d-9d9a-a5a377a42139,MPC-UP-Mentor Feedback,72f0017b-289c-4c92-b5b2-71799eb2670f,b7c66b74-f79f-488e-a24d-3eeedffc64f5,ftp,"कृपया मेंटर का नाम लिखे","",0,1,1,[],"[{\"ans1\":\"Sinha\"}]",question./data/enter_details[1]/mentor_name[1],false,2022-06-23T17:49:01.728Z,2022-06-23T17:49:01.728Z
ASSESS:05912f8f0508346fab6cc5fcd1cf0daa,1ffc932f-1220-458d-9d9a-a5a377a42139,MPC-UP-Mentor Feedback,72f0017b-289c-4c92-b5b2-71799eb2670f,d62efd1e-582d-4803-8c65-c8993bcdb032,mcq,"मेंटर का विद्यालय के स्टाफ के साथ परस्पर क्रिया पर अपनी प्रतिक्रिया दें

क्या मेंटर ने परस्पर क्रिया के लिए पर्याप्त समय दिया (~ 20 मिनट) ?","",0,1,1,"[{\"Yes\":{\"text\":\"हाँ\"}},{\"No\":{\"text\":\"ना\"}}]","[{\"ans1\":\"हाँ\"}]",question./data/feedback[1]/opt_f1[1],false,2022-06-23T17:49:08.086Z,2022-06-23T17:49:08.086Z
ASSESS:6b3696f732ce3c42b9e35b94a9766c28,1ffc932f-1220-458d-9d9a-a5a377a42139,MPC-UP-Mentor Feedback,72f0017b-289c-4c92-b5b2-71799eb2670f,7349be14-96f6-4627-aa62-22649d1b44d6,mcq,"क्या मेंटर ने कक्षा अवलोकन में पर्याप्त समय दिया ? (~40 मिनट)","",0,1,1,"[{\"Yes\":{\"text\":\"हाँ\"}},{\"No\":{\"text\":\"ना\"}}]","[{\"ans1\":\"ना\"}]",question./data/feedback[1]/opt_f2[1],false,2022-06-23T17:49:14.290Z,2022-06-23T17:49:14.290Z
ASSESS:3a66205e3f4e3dff9d7c0244702f6fee,1ffc932f-1220-458d-9d9a-a5a377a42139,MPC-UP-Mentor Feedback,72f0017b-289c-4c92-b5b2-71799eb2670f,963f0ced-2d51-4de6-b3e3-c3d9e02e52bd,mcq,"मेंटर के कक्षा अवलोकन पर प्रतिक्रिया दे","",0,1,1,"[{\"excellent\":{\"text\":\"उत्कृष्ट\"}},{\"average\":{\"text\":\"साधारण\"}},{\"could_be_better\":{\"text\":\"बेहतर हो सकता था\"}}]","[{\"ans1\":\"साधारण\"}]",question./data/feedback[1]/opt_f3[1],false,2022-06-23T17:49:19.759Z,2022-06-23T17:49:19.759Z
ASSESS:543cc124807235a2b75e51ee5b179c6c,1ffc932f-1220-458d-9d9a-a5a377a42139,MPC-UP-Mentor Feedback,72f0017b-289c-4c92-b5b2-71799eb2670f,6d884982-b330-45a0-bab2-e6cc4e22880d,mcq,"क्या आपको मेंटर का दिया गया फीडबैक क्रिया-योग्य लगा ?","",0,1,1,"[{\"Yes\":{\"text\":\"हाँ\"}},{\"No\":{\"text\":\"ना\"}}]","[{\"ans1\":\"ना\"}]",question./data/feedback[1]/opt_f4[1],false,2022-06-23T17:49:25.793Z,2022-06-23T17:49:25.793Z
ASSESS:54429c7adcf63fca8c702f64bcf1176e,1ffc932f-1220-458d-9d9a-a5a377a42139,MPC-UP-Mentor Feedback,72f0017b-289c-4c92-b5b2-71799eb2670f,3d817976-a3a0-4102-bb2a-bc5c932c879b,mcq,"मेंटर के पक्ष से कौन सी बिंदु बेहतर हो सकती था?","",0,1,1,"[{\"interaction\":{\"text\":\"स्टाफ परस्पर क्रिया\"}},{\"observation\":{\"text\":\"कक्षा अवलोकन\"}},{\"feedback quality\":{\"text\":\"फीडबैक की उपयोगिता\"}}]","[{\"ans1\":\"कक्षा अवलोकन\"}]",question./data/feedback[1]/opt_f5[1],false,2022-06-23T17:49:33.799Z,2022-06-23T17:49:33.799Z
ASSESS:03cd7705766d367da94641fafef6a4f9,1ffc932f-1220-458d-9d9a-a5a377a42139,MPC-UP-Mentor Feedback,72f0017b-289c-4c92-b5b2-71799eb2670f,4d9b1ce4-03a5-4b91-948b-79e8652b83ab,mcq,"आगे बढ़ने के लिए \"submit\" दबाएं","",0,1,1,"[{\"submit\":{\"text\":\"submit\"}}]","[{\"submit\":{\"text\":\"submit\"}}]",question./data/end_note[1]/submit[1],true,2022-06-23T17:49:39.364Z,2022-06-23T17:49:39.364Z
ASSESS:d01f2634965133a4b067d90d3ab55caa,1ffc932f-1220-458d-9d9a-a5a377a42139,MPC-UP-Mentor Feedback,72f0017b-289c-4c92-b5b2-71799eb2670f,404b7eac-c0dd-4c29-ac1f-33aab807ffc1,ftp,"सत्यापन के लिए कृपया अपना *मानव संपदा* आईडी दर्ज करें","",0,1,1,[],"[{\"ans1\":\"1233211\"}]",question./data/enter_details[1]/Manav_Sampada_ID[1],false,2022-06-23T17:49:51.654Z,2022-06-23T17:49:51.654Z
ASSESS:98fb7c970d5d3ee39442fb024d4e8f3e,1ffc932f-1220-458d-9d9a-a5a377a42139,MPC-UP-Mentor Feedback,72f0017b-289c-4c92-b5b2-71799eb2670f,b7c66b74-f79f-488e-a24d-3eeedffc64f5,ftp,"कृपया मेंटर का नाम लिखे","",0,1,1,[],"[{\"ans1\":\"tresa\"}]",question./data/enter_details[1]/mentor_name[1],false,2022-06-23T17:49:58.030Z,2022-06-23T17:49:58.030Z
